birth_state,name,rookie_yr
NJ,Eddie Zimmerman,1911
Russian Federation,Eddie Ainsmith,1911
NE,Pete Alexander,1911
WA,Jesse Baker,1911
DC,Charlie Becker,1911
NC,Rube Benton,1911
IN,Joe Benz,1911
CA,Fred Blanding,1911
IN,Ray Boyd,1911
OH,Sandy Burk,1911
PA,Ray Caldwell,1911
NC,Carl Cashion,1911
United Kingdom,George Chalmers,1911
TN,Tex Covington,1911
MD,Eddie Dent,1911
MA,Jack Ferry,1911
PA,Lefty George,1911
PA,Rube Geyer,1911
OH,Roy Golden,1911
WA,Vean Gregg,1911
TX,Hank Griffin,1911
IL,Earl Hamilton,1911
KS,Claude Hendrix,1911
Austria,Joe Hovlik,1911
PA,Bert Humphries,1911
MI,Bill James,1911
KS,Jack Killilay,1911
NY,Gene Krapp,1911
LA,Ed Lafitte,1911
AL,Jack Lively,1911
IN,Grover Lowdermilk,1911
IN,Lou Lowdermilk,1911
AR,Bert Maxwell,1911
NC,Walter Moser,1911
CA,Judge Nagle,1911
SD,Jiggs Parson,1911
TN,Hub Perdue,1911
MO,Pat Ragan,1911
Germany,Reggie Richter,1911
OH,Bill Schardt,1911
PA,Fred Sherry,1911
TN,Fred Toney,1911
NH,Lefty Tyler,1911
KY,Orlie Weaver,1911
IL,Hi West,1911
AL,Frank Allen,1912
KY,Mack Allison,1912
Cuba,Rafael Almeida,1912
TN,Jim Baskette,1912
IN,Paddy Baumann,1912
WV,George Baumgardner,1912
NY,Hugh Bedient,1912
MA,Hugh Bradley,1912
NJ,Boardwalk Brown,1912
KS,Curly Brown,1912
IN,Elmer Brown,1912
MA,Art Butler,1912
IL,Hick Cady,1912
KS,Larry Cheney,1912
TX,Pete Compton,1912
IN,Red Corriden,1912
IA,Roy Crabb,1912
IL,George Cutshaw,1912
MO,Gene Dale,1912
CT,Jud Daley,1912
TX,Dave Danforth,1912
PA,Iron Davis,1912
PA,Charlie Deal,1912
GA,Claud Derrick,1912
TX,Walt Dickson,1912
MA,Cozy Dolan,1912
NY,Ed Donnelly,1912
NY,Ben Egan,1912
DC,Joe Engel,1912
TN,Bob Fisher,1912
TN,Eddie Foster,1912
PA,John Frill,1912
OH,Hank Gowdy,1912
TN,Dan Griner,1912
Denmark,Olaf Henriksen,1912
GA,Brad Hogg,1912
MN,Byron Houck,1912
TN,Doc Johnston,1912
NY,Billy Kelly,1912
IA,Maury Kent,1912
NY,Jay Kirke,1912
France,Paul Krichell,1912
CA,Walt Kuhn,1912
IL,Joe Kutina,1912
GA,Jimmy Lavender,1912
PA,Baldy Louden,1912
OH,Lee Magee,1912
IN,Harl Maggert,1912
NJ,Jack Martin,1912
MO,Wally Mattick,1912
TN,George McConnell,1912
TX,Tex McDonald,1912
TN,Bill McTigue,1912
NE,Otto Miller,1912
NY,George Mogridge,1912
MD,Ray Morgan,1912
NY,Eddie Murphy,1912
SD,Del Paddock,1912
OH,Roger Peckinpaugh,1912
IL,Rube Peters,1912
IL,Art Phelan,1912
SC,Del Pratt,1912
TX,Morrie Rath,1912
VA,Eppa Rixey,1912
AR,Hank Robinson,1912
MD,Lefty Russell,1912
CO,Buddy Ryan,1912
NE,Tom Seaton,1912
IA,Hank Severeid,1912
CA,Tillie Shafer,1912
IL,Howie Shanks,1912
PA,Toots Shultz,1912
NY,Hack Simmons,1912
KY,Red Smith,1912
PA,Bill Steen,1912
PA,Dutch Sterrett,1912
MO,Jeff Tesreau,1912
CA,Ossie Vitt,1912
PA,Buck Weaver,1912
NY,Gus Williams,1912
OH,Joe Willis,1912
GA,Ivey Wingo,1912
OH,Gene Woodburn,1912
OH,Earl Yingling,1912
WV,Guy Zinn,1912
AL,Frank Allen,1912
KY,Mack Allison,1912
TN,Jim Baskette,1912
WV,George Baumgardner,1912
NY,Hugh Bedient,1912
NJ,Boardwalk Brown,1912
KS,Curly Brown,1912
IN,Elmer Brown,1912
KS,Larry Cheney,1912
IA,Roy Crabb,1912
MO,Gene Dale,1912
TX,Dave Danforth,1912
PA,Iron Davis,1912
TX,Walt Dickson,1912
NY,Ed Donnelly,1912
DC,Joe Engel,1912
PA,John Frill,1912
TN,Dan Griner,1912
GA,Brad Hogg,1912
MN,Byron Houck,1912
IA,Maury Kent,1912
GA,Jimmy Lavender,1912
TN,George McConnell,1912
TN,Bill McTigue,1912
NY,George Mogridge,1912
IL,Rube Peters,1912
VA,Eppa Rixey,1912
AR,Hank Robinson,1912
MD,Lefty Russell,1912
NE,Tom Seaton,1912
PA,Toots Shultz,1912
PA,Bill Steen,1912
MO,Jeff Tesreau,1912
OH,Joe Willis,1912
OH,Gene Woodburn,1912
OH,Earl Yingling,1912
PA,Willie Adams,1913
MO,Sam Agnew,1913
GA,Walt Alexander,1913
NC,Fred Anderson,1913
OK,Mike Balenti,1913
MO,Joe Berger,1913
PA,Marty Berghammer,1913
VA,Joe Boehling,1913
IL,Babe Borton,1913
MI,Bunny Brief,1913
NY,George Burns,1913
PA,Ted Cather,1913
KY,Ray Chapman,1913
IL,Larry Chappell,1913
OH,Ralph Comstock,1913
NJ,Joe Connolly,1913
WV,Wilbur Cooper,1913
VA,Nick Cullop,1913
PA,Tom Daley,1913
IN,Hooks Dauss,1913
IL,Al Demaree,1913
PA,Bill Doak,1913
TN,John Dodge,1913
NJ,Happy Finneran,1913
NY,William Fischer,1913
OK,Rube Foster,1913
MI,Jack Fournier,1913
TX,Bert Gallia,1913
OH,Frank Gilhooley,1913
NY,Heinie Groh,1913
MO,Marc Hall,1913
IL,Frank Harter,1913
NC,Bunny Hearn,1913
PA,Hugh High,1913
MD,Fred House,1913
OK,Ben Hunt,1913
MI,Bill James,1913
MA,Hal Janvrin,1913
PA,Chief Johnson,1913
IL,Johnny Johnston,1913
CT,Ray Keating,1913
PA,Enos Kirkpatrick,1913
PA,Al Klawitter,1913
IL,Fred Kommers,1913
MI,Doc Lavan,1913
IN,Nemo Leibold,1913
OH,Dutch Leonard,1913
IL,Walt Leverenz,1913
MD,Fritz Maisel,1913
NE,Les Mann,1913
MA,Rabbit Maranville,1913
GA,Erskine Mayer,1913
MA,Marty McHale,1913
OH,Red McKee,1913
OR,Ed Mensor,1913
WV,Ezra Midkiff,1913
OH,Earl Moseley,1913
CA,Hap Myers,1913
PA,Eddie Onslow,1913
CO,Gene Packard,1913
PA,Herb Pennock,1913
LA,Pol Perritt,1913
,George Pierce,1913
NY,Dick Rudolph,1913
MS,Reb Russell,1913
IL,Ray Schalk,1913
IL,Biff Schaller,1913
NY,Wally Schang,1913
OH,Al Schulz,1913
PA,Bob Shawkey,1913
Canada,Fred Smith,1913
MO,Casey Stengel,1913
NE,Dwight Stone,1913
MD,Bill Stumpf,1913
KS,Wiley Taylor,1913
KY,Bobby Veach,1913
OH,Jim Viox,1913
PA,Bull Wagner,1913
NE,Mysterious Walker,1913
OH,Jimmy Walsh,1913
OH,Carl Weilman,1913
CA,Bert Whaling,1913
NC,Possum Whitted,1913
IN,Cy Williams,1913
PA,Weldon Wyckoff,1913
CA,Carl Zamloch,1913
PA,Willie Adams,1913
NC,Fred Anderson,1913
VA,Joe Boehling,1913
PA,Ted Cather,1913
OH,Ralph Comstock,1913
WV,Wilbur Cooper,1913
VA,Nick Cullop,1913
IN,Hooks Dauss,1913
IL,Al Demaree,1913
PA,Bill Doak,1913
NJ,Happy Finneran,1913
OK,Rube Foster,1913
MI,Jack Fournier,1913
TX,Bert Gallia,1913
MO,Marc Hall,1913
IL,Frank Harter,1913
NC,Bunny Hearn,1913
MD,Fred House,1913
OK,Ben Hunt,1913
MI,Bill James,1913
PA,Chief Johnson,1913
CT,Ray Keating,1913
PA,Al Klawitter,1913
OH,Dutch Leonard,1913
IL,Walt Leverenz,1913
GA,Erskine Mayer,1913
MA,Marty McHale,1913
OH,Earl Moseley,1913
CO,Gene Packard,1913
PA,Herb Pennock,1913
LA,Pol Perritt,1913
,George Pierce,1913
NY,Dick Rudolph,1913
MS,Reb Russell,1913
OH,Al Schulz,1913
PA,Bob Shawkey,1913
NE,Dwight Stone,1913
KS,Wiley Taylor,1913
KY,Bobby Veach,1913
PA,Bull Wagner,1913
NE,Mysterious Walker,1913
OH,Carl Weilman,1913
PA,Weldon Wyckoff,1913
CA,Carl Zamloch,1913
MO,Dan Adams,1914
OH,Joe Agler,1914
SD,Raleigh Aitchison,1914
OH,Scotty Alcock,1914
OH,George Anderson,1914
VA,Doc Ayers,1914
TX,Stan Baumgartner,1914
OH,Zinn Beck,1914
MD,Jack Bentley,1914
IN,Claude Berry,1914
IN,Harry Billiard,1914
OK,Jim Bluejacket,1914
IN,George Boehler,1914
NC,Everett Booe,1914
PA,Luke Boone,1914
MA,Al Boucher,1914
IL,Abe Bowman,1914
PA,Rube Bressler,1914
IL,Jim Breton,1914
CA,Ed Burns,1914
NY,George Burns,1914
TX,Pug Cavet,1914
ME,Chet Chadbourne,1914
KS,Harry Chapman,1914
IL,Felix Chouinard,1914
TX,Gene Cocreham,1914
IN,Bob Coleman,1914
SC,Cad Coles,1914
MA,Allan Collamore,1914
NY,Zip Collins,1914
PA,Snipe Conley,1914
CT,Joe Conzelman,1914
TX,Doc Cook,1914
TX,Claude Cooper,1914
PA,Fritz Coumbe,1914
AL,Walton Cruise,1914
KY,Dick Crutcher,1914
PA,Tom Daly,1914
IN,Cliff Daringer,1914
LA,Dave Davenport,1914
GA,Phil Douglas,1914
NC,Vern Duncan,1914
IA,Red Faber,1914
CT,Jack Farrell,1914
IL,Max Fiske,1914
IL,Max Flack,1914
PA,Harry Fritz,1914
MI,Ed Gagnier,1914
LA,Larry Gilbert,1914
IL,Grover Gilmore,1914
Cuba,Mike Gonzalez,1914
ID,Pep Goodwin,1914
OH,Tommy Griffith,1914
PA,Casey Hageman,1914
OH,Al Halt,1914
United Kingdom,Charlie Hanford,1914
NJ,Harry Harper,1914
,Ben Harris,1914
IN,Grover Hartley,1914
CA,Harry Heilmann,1914
IN,Pete Henning,1914
MO,Ernie Herbert,1914
DE,Harry Hoch,1914
AL,Bill Holden,1914
IL,Ivan Howard,1914
IN,Hal Irelan,1914
MO,Elmer Jacobs,1914
OH,Lefty James,1914
TX,Rankin Johnson,1914
OH,George Kaiserling,1914
CA,Erv Kantlehner,1914
OH,Benny Kauff,1914
NJ,Marty Kavanagh,1914
NJ,Joe Kelly,1914
,Duke Kenworthy,1914
IL,Henry Keupper,1914
MI,LaRue Kirby,1914
PA,Pete Knisely,1914
IL,Erv Lange,1914
WI,Bill Lathrop,1914
PA,King Lear,1914
MA,John Leary,1914
,George LeClair,1914
PA,Jack Lewis,1914
MI,Alex Main,1914
PA,Al Mamaux,1914
OH,Dan Marion,1914
OH,Rube Marshall,1914
PA,Eddie Matteson,1914
PA,Lew McCarty,1914
IL,Tom McGuire,1914
PA,Mike Menosky,1914
MO,Benny Meyer,1914
MO,Hughie Miller,1914
KS,John Misse,1914
Germany,Fritz Mollwitz,1914
WV,Harry Moran,1914
AL,Guy Morton,1914
,Hi Myers,1914
CO,Bert Niehoff,1914
IL,Joe Oeschger,1914
IL,Jeff Pfeffer,1914
WI,Cy Pieh,1914
IL,Mike Prendergast,1914
IA,Johnny Rawlings,1914
GA,Milt Reed,1914
IL,Wally Rehg,1914
TX,Ross Reynolds,1914
PA,Cy Rheam,1914
ID,Skipper Roberts,1914
VA,Dave Robertson,1914
IN,Edd Roush,1914
VA,Harvey Russell,1914
CT,Jimmie Savage,1914
OH,Al Scheer,1914
MD,Butch Schmidt,1914
CA,Charlie Schmutz,1914
CA,Pete Schneider,1914
IN,Everett Scott,1914
PA,Jim Shaw,1914
NC,Ernie Shore,1914
TX,Frank Snyder,1914
OH,Rudy Sommers,1914
IL,Milt Stock,1914
WA,Paul Strand,1914
IL,Pinch Thomas,1914
OK,Ben Tincup,1914
MO,Jack Tobin,1914
MA,George Twombly,1914
IL,Carl Vandagrift,1914
AL,Ernie Walker,1914
OH,Bill Wambsganss,1914
MI,Buzzy Wares,1914
OH,Doc Watson,1914
IL,Al Wickland,1914
NE,Harry Williams,1914
MI,Tex Wisterzil,1914
NY,Mellie Wolfgang,1914
AR,Roy Wood,1914
MO,Del Young,1914
KS,Zip Zabel,1914
MO,Dutch Zwilling,1914
MO,Dan Adams,1914
SD,Raleigh Aitchison,1914
VA,Doc Ayers,1914
TX,Stan Baumgartner,1914
MD,Jack Bentley,1914
IN,Harry Billiard,1914
OK,Jim Bluejacket,1914
IN,George Boehler,1914
IL,Abe Bowman,1914
PA,Rube Bressler,1914
TX,Pug Cavet,1914
TX,Gene Cocreham,1914
MA,Allan Collamore,1914
PA,Snipe Conley,1914
CT,Joe Conzelman,1914
PA,Fritz Coumbe,1914
KY,Dick Crutcher,1914
LA,Dave Davenport,1914
GA,Phil Douglas,1914
IA,Red Faber,1914
IL,Max Fiske,1914
PA,Casey Hageman,1914
NJ,Harry Harper,1914
,Ben Harris,1914
IN,Pete Henning,1914
MO,Ernie Herbert,1914
DE,Harry Hoch,1914
MO,Elmer Jacobs,1914
OH,Lefty James,1914
TX,Rankin Johnson,1914
OH,George Kaiserling,1914
CA,Erv Kantlehner,1914
IL,Henry Keupper,1914
MI,LaRue Kirby,1914
IL,Erv Lange,1914
WI,Bill Lathrop,1914
PA,King Lear,1914
,George LeClair,1914
MI,Alex Main,1914
PA,Al Mamaux,1914
OH,Dan Marion,1914
OH,Rube Marshall,1914
PA,Eddie Matteson,1914
IL,Tom McGuire,1914
WV,Harry Moran,1914
AL,Guy Morton,1914
IL,Joe Oeschger,1914
IL,Jeff Pfeffer,1914
WI,Cy Pieh,1914
IL,Mike Prendergast,1914
TX,Ross Reynolds,1914
MD,Butch Schmidt,1914
CA,Charlie Schmutz,1914
CA,Pete Schneider,1914
PA,Jim Shaw,1914
NC,Ernie Shore,1914
OH,Rudy Sommers,1914
WA,Paul Strand,1914
OK,Ben Tincup,1914
OH,Doc Watson,1914
NY,Mellie Wolfgang,1914
KS,Zip Zabel,1914
Cuba,Merito Acosta,1915
GA,Karl Adams,1915
KS,Nick Allen,1915
TX,Ed Appleton,1915
MO,Doug Baird,1915
OR,Del Baker,1915
IA,Dave Bancroft,1915
SC,Walter Barbare,1915
WI,Ed Barney,1915
OH,Bruno Betzel,1915
IL,Dave Black,1915
NY,Bernie Boland,1915
IL,Fred Brainard,1915
IL,Lynn Brenton,1915
CA,Drummond Brown,1915
GA,Paul Carter,1915
MA,Tom Connolly,1915
PA,Dan Costello,1915
MA,Cap Crowell,1915
MA,Chick Davies,1915
VA,Bud Davis,1915
NV,Wheezer Dell,1915
TX,Oscar Dugey,1915
NY,Howard Ehmke,1915
WI,Happy Felsch,1915
PA,Ed Fitzpatrick,1915
OH,Wally Gerber,1915
WA,Oscar Harstad,1915
NY,Red Hoff,1915
TN,Bill Hopper,1915
IN,Emil Huhn,1915
IL,Ernie Johnson,1915
PA,Dick Kauffman,1915
NJ,Jim Kelly,1915
PA,Ed Klepfer,1915
PA,Tom Knowlson,1915
MI,Ernie Koob,1915
CT,Larry Kopf,1915
WI,Art Kores,1915
AL,Tom Long,1915
MD,Lew Malone,1915
OH,Wally Mayer,1915
KY,Carl Mays,1915
NY,Wickey McAvoy,1915
PA,Jack McCandless,1915
TN,Limb McKenry,1915
NC,Lee Meadows,1915
NJ,Rupert Mills,1915
AL,Jack Nabors,1915
IN,Art Nehf,1915
KY,Dick Niehaus,1915
MD,Red Oldham,1915
GA,Parson Perryman,1915
IL,Wally Pipp,1915
PA,Finners Quinlan,1915
PA,Hank Ritter,1915
OH,Bill Rodgers,1915
MI,Clint Rogge,1915
IL,Braggo Roth,1915
MD,Babe Ruth,1915
NY,Bobby Schang,1915
Russian Federation,Rube Schauer,1915
NJ,Joe Schultz,1915
KY,Ferdie Schupp,1915
CA,Tom Sheehan,1915
OH,George Sisler,1915
PA,Elmer Smith,1915
PA,Jimmy Smith,1915
GA,Sherry Smith,1915
NE,Billy Southworth,1915
WA,Pete Standridge,1915
OH,Bill Upham,1915
NY,Bobby Vaughn,1915
NY,Joe Wagner,1915
TN,Roy Walker,1915
MO,Dee Walsh,1915
IL,Charlie Whitehouse,1915
TX,Denney Wilie,1915
OR,Ken Williams,1915
KY,Fin Wilson,1915
PA,Ralph Young,1915
GA,Karl Adams,1915
TX,Ed Appleton,1915
IL,Dave Black,1915
NY,Bernie Boland,1915
IL,Lynn Brenton,1915
GA,Paul Carter,1915
MA,Cap Crowell,1915
MA,Chick Davies,1915
VA,Bud Davis,1915
NV,Wheezer Dell,1915
NY,Howard Ehmke,1915
WA,Oscar Harstad,1915
NY,Red Hoff,1915
TN,Bill Hopper,1915
PA,Ed Klepfer,1915
PA,Tom Knowlson,1915
MI,Ernie Koob,1915
KY,Carl Mays,1915
NY,Wickey McAvoy,1915
TN,Limb McKenry,1915
NC,Lee Meadows,1915
AL,Jack Nabors,1915
IN,Art Nehf,1915
KY,Dick Niehaus,1915
MD,Red Oldham,1915
GA,Parson Perryman,1915
PA,Hank Ritter,1915
MI,Clint Rogge,1915
MD,Babe Ruth,1915
Russian Federation,Rube Schauer,1915
KY,Ferdie Schupp,1915
CA,Tom Sheehan,1915
OH,George Sisler,1915
GA,Sherry Smith,1915
WA,Pete Standridge,1915
OH,Bill Upham,1915
TN,Roy Walker,1915
MO,Dee Walsh,1915
IL,Charlie Whitehouse,1915
KY,Fin Wilson,1915
GA,Jim Bagby,1916
OK,Jesse Barnes,1916
OR,Carson Bigbee,1916
OH,Earl Blackburn,1916
PA,Stan Coveleski,1916
MN,George Cunningham,1916
MN,George Dumont,1916
NC,Bill Evans,1916
MS,Joe Evans,1916
TN,Jack Farmer,1916
CA,Joe Gedeon,1916
IA,Al Gould,1916
IL,Tim Hendryx,1916
MN,Carmen Hill,1916
TX,Rogers Hornsby,1916
NJ,Charlie Jamieson,1916
MO,Hi Jasper,1916
TN,Jing Johnson,1916
TN,Jimmy Johnston,1916
NY,Joe Judge,1916
MA,Lee King,1916
PA,Brad Kocher,1916
KS,Otis Lambeth,1916
IL,Joe Leonard,1916
MS,Slim Love,1916
PA,Cliff Markle,1916
MO,Tim McCabe,1916
CA,Lee McElwee,1916
KS,Fred McMullin,1916
PA,Mike McNally,1916
TN,Billy Meyer,1916
OH,Elmer Miller,1916
IN,Frank Miller,1916
NE,Clarence Mitchell,1916
MO,Eddie Mulligan,1916
PA,Elmer Myers,1916
WV,Greasy Neale,1916
IL,Jack Ness,1916
KY,Jim Park,1916
VA,Charlie Pick,1916
IN,Sam Rice,1916
CT,Henri Rondeau,1916
MD,Allen Russell,1916
AR,Walter Schmidt,1916
OH,Urban Shocker,1916
PA,Jack Smith,1916
Canada,Bob Steele,1916
TX,Zeb Terry,1916
CA,Roxy Walters,1916
TX,Hooks Warner,1916
GA,Milt Watson,1916
KS,Joe Wilhoit,1916
MO,Lefty Williams,1916
NC,Marsh Williams,1916
MT,Steamboat Williams,1916
MA,Whitey Witt,1916
MD,Chuck Wortman,1916
GA,Jim Bagby,1916
OK,Jesse Barnes,1916
PA,Stan Coveleski,1916
MN,George Cunningham,1916
MN,George Dumont,1916
NC,Bill Evans,1916
CA,Joe Gedeon,1916
IA,Al Gould,1916
MN,Carmen Hill,1916
NJ,Charlie Jamieson,1916
MO,Hi Jasper,1916
TN,Jing Johnson,1916
KS,Otis Lambeth,1916
MS,Slim Love,1916
PA,Cliff Markle,1916
MO,Tim McCabe,1916
IN,Frank Miller,1916
NE,Clarence Mitchell,1916
PA,Elmer Myers,1916
KY,Jim Park,1916
IN,Sam Rice,1916
MD,Allen Russell,1916
OH,Urban Shocker,1916
Canada,Bob Steele,1916
GA,Milt Watson,1916
MO,Lefty Williams,1916
NC,Marsh Williams,1916
MT,Steamboat Williams,1916
TX,Bert Adams,1917
IN,Vic Aldridge,1917
NJ,Ray Bates,1917
KS,Josh Billings,1917
CA,Tony Boeckel,1917
IL,Leon Cadore,1917
IL,Hal Carlson,1917
Cuba,Manuel Cueto,1917
IL,Adam DeBus,1917
PA,Joe Dugan,1917
IN,Hod Eller,1917
IN,Rowdy Elliott,1917
PA,Paul Fittery,1917
IA,Patsy Gharrity,1917
VA,Marv Goodwin,1917
WI,Burleigh Grimes,1917
WA,Roy Grover,1917
CA,Lou Guisto,1917
IA,Raymond Haley,1917
WI,George Harper,1917
MA,Joe Harris,1917
TN,Jim Hickman,1917
MO,Walter Holke,1917
MO,Oscar Horstmann,1917
MO,Deacon Jones,1917
KS,Pete Kilduff,1917
MA,Lee King,1917
ME,Otis Lawry,1917
NE,Win Noyes,1917
IL,Gene Paulette,1917
IL,Charlie Pechous,1917
NY,Jake Pitler,1917
AR,Ray Powell,1917
NY,Mike Regan,1917
NY,Jimmy Ring,1917
CA,Swede Risberg,1917
TN,Tom Rogers,1917
CA,Dutch Ruether,1917
NE,William Rumler,1917
PA,Socks Seibold,1917
PA,Chick Shorten,1917
TN,Tod Sloan,1917
OH,Earl Smith,1917
PA,George Smith,1917
OH,Allan Sothoron,1917
OK,Jim Thorpe,1917
IN,Walt Tragesser,1917
IA,Bill Wagner,1917
MO,Chuck Ward,1917
IN,Vic Aldridge,1917
IL,Leon Cadore,1917
IL,Hal Carlson,1917
IN,Hod Eller,1917
PA,Paul Fittery,1917
VA,Marv Goodwin,1917
WI,Burleigh Grimes,1917
MO,Walter Holke,1917
MO,Oscar Horstmann,1917
MO,Deacon Jones,1917
NE,Win Noyes,1917
IL,Gene Paulette,1917
NY,Mike Regan,1917
NY,Jimmy Ring,1917
TN,Tom Rogers,1917
CA,Dutch Ruether,1917
PA,Socks Seibold,1917
PA,George Smith,1917
OH,Allan Sothoron,1917
,King Bader,1918
TN,Turner Barber,1918
MD,Johnny Beall,1918
OH,Howdy Caton,1918
FL,Red Causey,1918
NC,Dixie Davis,1918
KS,Lee Dressen,1918
PA,Jimmy Dykes,1918
NY,Johnny Enzmann,1918
Sweden,Eric Erickson,1918
GA,Dana Fillingim,1918
CA,Mike Fitzgerald,1918
OH,Bob Geary,1918
MO,Charlie Grimm,1918
ND,Truck Hannah,1918
PA,Cliff Heathcote,1918
MI,Ed Hemingway,1918
MO,Charlie Hollocher,1918
OH,Pete Johns,1918
CA,Bob Jones,1918
OR,Rudy Kallio,1918
