birth_state,name,rookie_yr
KY,Dale Williams,1876
MO,Art Croft,1877
PA,Bill Crowley,1877
CT,Mike Dorgan,1877
NY,Terry Larkin,1877
OH,Bobby Mitchell,1877
,Orator Shafer,1877
ME,Charlie Waitt,1877
CT,Mike Dorgan,1877
NY,Terry Larkin,1877
OH,Bobby Mitchell,1877
PA,Charlie Bennett,1878
PA,George Creamer,1878
WI,Abner Dalrymple,1878
PA,Silver Flint,1878
PA,Jake Goodman,1878
NY,Frank Hankinson,1878
RI,Tom Healey,1878
MD,Bill Holbert,1878
NY,King Kelly,1878
IL,Bill McClellan,1878
United Kingdom,Jim McCormick,1878
PA,Russ McKelvy,1878
PA,Joe Quest,1878
MO,Billy Redmond,1878
IL,Laurie Reis,1878
MA,Chub Sullivan,1878
PA,John Ward,1878
PA,Fred Warner,1878
PA,Sam Weaver,1878
IN,Harry Wheeler,1878
NY,Will White,1878
PA,Ned Williamson,1878
NY,Frank Hankinson,1878
RI,Tom Healey,1878
NY,King Kelly,1878
United Kingdom,Jim McCormick,1878
PA,Russ McKelvy,1878
IL,Laurie Reis,1878
PA,John Ward,1878
PA,Sam Weaver,1878
IN,Harry Wheeler,1878
NY,Will White,1878
PA,Ned Williamson,1878
NY,Dan Brouthers,1879
MA,Hick Carpenter,1879
MA,Ed Caskin,1879
NY,Aaron Clapp,1879
United Kingdom,Ed Cogswell,1879
MD,Buttercup Dickerson,1879
NY,Herm Doscher,1879
KY,Charlie Eden,1879
MD,Jake Evans,1879
CT,Jack Farrell,1879
Ireland,Curry Foley,1879
MA,Barney Gilligan,1879
WV,Jack Glasscock,1879
CT,Fred Goldsmith,1879
ME,George Gore,1879
IL,Emil Gross,1879
MA,Al Hall,1879
NH,Bill Hawes,1879
MA,Thorny Hawkes,1879
NY,Joe Hornung,1879
NY,Pete Hotaling,1879
DC,Sadie Houck,1879
NY,Doc Kennedy,1879
MA,Jimmy Macullar,1879
NY,Mike Mansell,1879
NY,Tom Mansell,1879
NY,Harry McCormick,1879
MA,Bill McGunnigle,1879
Canada,Bill Phillips,1879
NJ,Blondie Purcell,1879
RI,Charlie Reilley,1879
NJ,Hardy Richardson,1879
PA,John Richmond,1879
OH,Billy Riley,1879
RI,Harry Salisbury,1879
OH,George Strief,1879
NY,Oscar Walker,1879
MA,Red Woodhead,1879
NY,Dan Brouthers,1879
KY,Charlie Eden,1879
MD,Jake Evans,1879
Ireland,Curry Foley,1879
WV,Jack Glasscock,1879
CT,Fred Goldsmith,1879
NY,Joe Hornung,1879
MA,Jimmy Macullar,1879
NY,Tom Mansell,1879
NY,Harry McCormick,1879
MA,Bill McGunnigle,1879
NJ,Blondie Purcell,1879
NJ,Hardy Richardson,1879
RI,Harry Salisbury,1879
