birth_state,name,rookie_yr
MA,Mark Sweeney,1996
CA,Mike Sweeney,1996
DC,Billy Taylor,1996
Dominican Republic,Amaury Telemaco,1996
IL,Justin Thompson,1996
Venezuela,Ugueth Urbina,1996
OH,Marc Valdes,1996
NJ,Ron Villone,1996
MA,Joe Vitiello,1996
SC,Terrell Wade,1996
IA,Billy Wagner,1996
OH,Matt Wagner,1996
MO,Donne Wall,1996
VA,Jeff Ware,1996
VA,John Wasdin,1996
IA,Don Wengert,1996
OH,Marc Wilkins,1996
MI,George Williams,1996
Canada,Nigel Wilson,1996
IL,Paul Wilson,1996
IL,Steve Wojciechowski,1996
CA,Bob Wolcott,1996
OK,Jamey Wright,1996
NJ,Ernie Young,1996
CA,Gregg Zaun,1996
AL,Terry Adams,1996
PA,Willie Adams,1996
NY,Garvin Alston,1996
Mexico,Tavo Alvarez,1996
Dominican Republic,Luis Andujar,1996
IL,Cory Bailey,1996
NC,James Baldwin,1996
IN,Alan Benes,1996
CA,Erik Bennett,1996
Mexico,Andres Berumen,1996
SC,Jaime Bluma,1996
FL,Doug Bochtler,1996
MO,Brian Boehringer,1996
Dominican Republic,Pedro Borbon,1996
LA,Steve Bourgeois,1996
AZ,Marshall Boze,1996
TX,Mark Brandenburg,1996
MT,Scott Brow,1996
LA,Terry Burrows,1996
KY,Paul Byrd,1996
Puerto Rico,Rafael Carmona,1996
Venezuela,Giovanni Carrara,1996
Philippines,Bobby Chouinard,1996
TX,Rocky Coppinger,1996
Mexico,Francisco Cordova,1996
MI,Tim Crabtree,1996
VA,Doug Creek,1996
CA,Scott Davison,1996
KS,Darren Dreifort,1996
CA,Joey Eischen,1996
OR,Alan Embree,1996
CA,Shawn Estes,1996
Cuba,Osvaldo Fernandez,1996
TX,Huck Flener,1996
Venezuela,Rich Garces,1996
MI,Mike Grace,1996
OH,Darren Hall,1996
CA,Lee Hancock,1996
CA,Greg Hansell,1996
CA,Dean Hartgraves,1996
IN,LaTroy Hawkins,1996
GA,Jimmy Haynes,1996
CO,Mark Holzemer,1996
TX,Joe Hudson,1996
IL,Rick Huisman,1996
CA,Rich Hunter,1996
Australia,Mark Hutton,1996
FL,Marty Janzen,1996
PA,Matt Karchner,1996
NY,Greg Keagle,1996
CA,Brent Knackert,1996
AR,Kevin Lomon,1996
CA,Mark Loretta,1996
LA,Barry Manuel,1996
Panama,Ramiro Mendoza,1996
LA,Jose Mercedes,1996
TN,Mike Milchin,1996
AZ,Kurt Miller,1996
IL,Mike Myers,1996
IL,Rodney Myers,1996
CA,Dan Naulty,1996
NY,Keith Osik,1996
Mexico,Antonio Osuna,1996
Dominican Republic,Jose Paniagua,1996
Germany,Dave Pavlas,1996
Cuba,Tomas Perez,1996
MA,Robert Person,1996
KY,Chris Peters,1996
KY,Dale Polley,1996
AL,Mike Potts,1996
IL,Jay Powell,1996
NJ,Jose Rosado,1996
OH,Matt Ruebel,1996
ID,Jason Schmidt,1996
MN,Jeff Schmidt,1996
IN,Keith Shepherd,1996
OH,Paul Shuey,1996
CA,Bill Simas,1996
TX,Mike Sirotka,1996
OR,Mark Small,1996
CA,Dennis Springer,1996
DC,Billy Taylor,1996
Dominican Republic,Amaury Telemaco,1996
IL,Justin Thompson,1996
Venezuela,Ugueth Urbina,1996
OH,Marc Valdes,1996
NJ,Ron Villone,1996
SC,Terrell Wade,1996
IA,Billy Wagner,1996
OH,Matt Wagner,1996
MO,Donne Wall,1996
VA,Jeff Ware,1996
VA,John Wasdin,1996
IA,Don Wengert,1996
OH,Marc Wilkins,1996
IL,Paul Wilson,1996
IL,Steve Wojciechowski,1996
CA,Bob Wolcott,1996
OK,Jamey Wright,1996
Venezuela,Bobby Abreu,1997
IL,Joel Adamson,1997
Puerto Rico,Jose Alberro,1997
Dominican Republic,Manny Aybar,1997
OR,Tony Barron,1997
SC,Rich Batchelor,1997
CA,Matt Beech,1997
MA,Mark Bellhorn,1997
Mexico,Rigo Beltran,1997
Puerto Rico,Yamil Benitez,1997
NJ,Mike Bertotti,1997
PA,Ron Blazier,1997
NJ,Joe Borowski,1997
IL,Brent Brede,1997
Dominican Republic,Tilson Brito,1997
MS,Adrian Brown,1997
CA,Brant Brown,1997
IL,Jim Bruske,1997
TN,John Burke,1997
Canada,Rob Butler,1997
GA,Mike Cameron,1997
NH,Chris Carpenter,1997
Puerto Rico,Raul Casanova,1997
Dominican Republic,Carlos Castillo,1997
MD,Ken Cloude,1997
Dominican Republic,Bartolo Colon,1997
IN,Craig Counsell,1997
FL,Joe Crawford,1997
Dominican Republic,Deivi Cruz,1997
Puerto Rico,Jose Cruz,1997
NY,Will Cunnane,1997
TX,Jeff Darwin,1997
LA,Mike DeJean,1997
Canada,Jason Dickson,1997
PA,Mike Difelice,1997
OK,Todd Dunn,1997
Netherlands,Robert Eenhoorn,1997
CA,Scott Eyre,1997
SD,Keith Foulke,1997
CA,Matt Franco,1997
NY,John Frascatore,1997
CA,Nomar Garciaparra,1997
KS,Brian Giles,1997
NJ,Doug Glanville,1997
Venezuela,Geremi Gonzalez,1997
NY,Tony Graffanino,1997
CA,Jeff Granger,1997
Viet Nam,Danny Graves,1997
NC,Todd Greene,1997
Dominican Republic,Vladimir Guerrero,1997
Dominican Republic,Wilton Guerrero,1997
Dominican Republic,Jose Guillen,1997
OK,Joe Hall,1997
SC,Pep Harris,1997
VA,Reggie Harris,1997
Japan,Shigetoshi Hasegawa,1997
OR,Scott Hatteberg,1997
Dominican Republic,Felix Heredia,1997
Dominican Republic,Wilson Heredia,1997
OH,Dustin Hermanson,1997
Cuba,Livan Hernandez,1997
TX,Chris Holt,1997
VA,Mike Holtz,1997
Japan,Hideki Irabu,1997
NE,Dane Johnson,1997
MN,Mike Johnson,1997
IL,John Johnstone,1997
Curacao,Andruw Jones,1997
ME,Ricardo Jordan,1997
Japan,Takashi Kashiwada,1997
WA,Steve Kline,1997
TN,Kerry Lacy,1997
NC,Pat Lennon,1997
Belgium,Brian Lesher,1997
CA,Cory Lidle,1997
WI,Rich Loiselle,1997
CA,Andrew Lorraine,1997
MI,Derek Lowe,1997
Aruba,Calvin Maduro,1997
Venezuela,Jose Malave,1997
Cuba,Tom Martin,1997
Puerto Rico,Damon Mashore,1997
DE,Darrell May,1997
PA,Jamie McAndrew,1997
NY,Jason McDonald,1997
CA,Ryan McGuire,1997
NM,Billy McMillon,1997
NY,Jim Mecir,1997
Dominican Republic,Henry Mercedes,1997
OH,Travis Miller,1997
NC,Kevin Millwood,1997
NC,Brian Moehler,1997
NY,Izzy Molina,1997
Dominican Republic,Ramon Morel,1997
NC,Alvin Morman,1997
NY,Matt Morris,1997
IL,Rod Myers,1997
PA,Kevin Orie,1997
NJ,Orlando Palmeiro,1997
NY,Danny Patterson,1997
Dominican Republic,Rudy Pemberton,1997
Dominican Republic,Neifi Perez,1997
PA,Jim Pittsley,1997
WA,Erik Plantenberg,1997
NY,Kevin Polcovich,1997
Puerto Rico,Jorge Posada,1997
Dominican Republic,Arquimedez Pozo,1997
CA,Harvey Pulliam,1997
MN,Brian Raabe,1997
SC,Pokey Reese,1997
Dominican Republic,Alberto Reyes,1997
WI,Brad Rigby,1997
Mexico,Ricardo Rincon,1997
VA,Todd Ritchie,1997
MI,Joe Roa,1997
OH,Ken Robinson,1997
Dominican Republic,Felix Rodriguez,1997
IN,Scott Rolen,1997
TX,Scott Ruffcorn,1997
WA,Glendon Rusch,1997
Dominican Republic,Julio Santana,1997
MD,Tony Saunders,1997
IL,Kevin Sefcik,1997
LA,Andy Sheets,1997
CA,Aaron Small,1997
OK,Clint Sodowsky,1997
IL,Scott Spiezio,1997
Canada,Paul Spoljaric,1997
MD,Garrett Stephenson,1997
OH,Shannon Stewart,1997
NY,Chris Stynes,1997
AL,Scott Sullivan,1997
OK,Jeff Suppan,1997
OH,Dave Swartzbaugh,1997
Dominican Republic,Fernando Tatis,1997
Dominican Republic,Ramon Tatis,1997
FL,Larry Thomas,1997
MS,John Thomson,1997
OH,Brett Tomko,1997
Dominican Republic,Dario Veras,1997
Puerto Rico,Jose Vidro,1997
Canada,Dave Wainhouse,1997
PA,Todd Walker,1997
FL,Gabe White,1997
DE,Chris Widger,1997
CA,Shad Williams,1997
VA,Tony Womack,1997
OK,Jaret Wright,1997
MS,Dmitri Young,1997
IL,Joel Adamson,1997
Puerto Rico,Jose Alberro,1997
Dominican Republic,Manny Aybar,1997
SC,Rich Batchelor,1997
CA,Matt Beech,1997
Mexico,Rigo Beltran,1997
NJ,Mike Bertotti,1997
PA,Ron Blazier,1997
NJ,Joe Borowski,1997
IL,Jim Bruske,1997
TN,John Burke,1997
NH,Chris Carpenter,1997
Dominican Republic,Carlos Castillo,1997
MD,Ken Cloude,1997
Dominican Republic,Bartolo Colon,1997
FL,Joe Crawford,1997
NY,Will Cunnane,1997
TX,Jeff Darwin,1997
LA,Mike DeJean,1997
Canada,Jason Dickson,1997
CA,Scott Eyre,1997
SD,Keith Foulke,1997
CA,Matt Franco,1997
NY,John Frascatore,1997
Venezuela,Geremi Gonzalez,1997
CA,Jeff Granger,1997
Viet Nam,Danny Graves,1997
SC,Pep Harris,1997
VA,Reggie Harris,1997
Japan,Shigetoshi Hasegawa,1997
Dominican Republic,Felix Heredia,1997
Dominican Republic,Wilson Heredia,1997
OH,Dustin Hermanson,1997
Cuba,Livan Hernandez,1997
TX,Chris Holt,1997
VA,Mike Holtz,1997
Japan,Hideki Irabu,1997
NE,Dane Johnson,1997
MN,Mike Johnson,1997
IL,John Johnstone,1997
ME,Ricardo Jordan,1997
Japan,Takashi Kashiwada,1997
WA,Steve Kline,1997
TN,Kerry Lacy,1997
CA,Cory Lidle,1997
WI,Rich Loiselle,1997
CA,Andrew Lorraine,1997
MI,Derek Lowe,1997
Aruba,Calvin Maduro,1997
Cuba,Tom Martin,1997
DE,Darrell May,1997
PA,Jamie McAndrew,1997
NY,Jim Mecir,1997
OH,Travis Miller,1997
NC,Kevin Millwood,1997
NC,Brian Moehler,1997
Dominican Republic,Ramon Morel,1997
NC,Alvin Morman,1997
NY,Matt Morris,1997
NY,Danny Patterson,1997
PA,Jim Pittsley,1997
WA,Erik Plantenberg,1997
Dominican Republic,Alberto Reyes,1997
WI,Brad Rigby,1997
Mexico,Ricardo Rincon,1997
VA,Todd Ritchie,1997
MI,Joe Roa,1997
OH,Ken Robinson,1997
Dominican Republic,Felix Rodriguez,1997
TX,Scott Ruffcorn,1997
WA,Glendon Rusch,1997
Dominican Republic,Julio Santana,1997
MD,Tony Saunders,1997
CA,Aaron Small,1997
OK,Clint Sodowsky,1997
IL,Scott Spiezio,1997
Canada,Paul Spoljaric,1997
MD,Garrett Stephenson,1997
AL,Scott Sullivan,1997
OK,Jeff Suppan,1997
OH,Dave Swartzbaugh,1997
Dominican Republic,Ramon Tatis,1997
FL,Larry Thomas,1997
MS,John Thomson,1997
OH,Brett Tomko,1997
Dominican Republic,Dario Veras,1997
Canada,Dave Wainhouse,1997
FL,Gabe White,1997
CA,Shad Williams,1997
OK,Jaret Wright,1997
GA,Jeff Abbott,1998
Dominican Republic,Antonio Alfonseca,1998
Mexico,Gabe Alvarez,1998
Cuba,Rolando Arrojo,1998
LA,Paul Bako,1998
CA,Brian Barber,1998
TX,Brian Barkley,1998
Dominican Republic,Miguel Batista,1998
CA,Justin Baughman,1998
TX,Trey Beamon,1998
Dominican Republic,Adrian Beltre,1998
Australia,Shayne Bennett,1998
CA,Dave Berg,1998
TX,Brian Bevil,1998
MO,Steve Bieser,1998
CA,Aaron Boone,1998
FL,Chris Brock,1998
IL,Emil Brown,1998
CA,Mike Busby,1998
Canada,Rich Butler,1998
Colombia,Orlando Cabrera,1998
Venezuela,Miguel Cairo,1998
NY,Mike Caruso,1998
NJ,Sean Casey,1998
Dominican Republic,Alberto Castillo,1998
NY,Frank Catalanotto,1998
CA,Mike Cather,1998
CA,Ryan Christenson,1998
IL,Lou Collier,1998
Puerto Rico,Felipe Crespo,1998
NJ,Rich Croushore,1998
TX,Dean Crow,1998
CA,Vic Darensbourg,1998
KS,Rick DeHart,1998
LA,David Dellucci,1998
Canada,Ryan Dempster,1998
Mexico,Elmer Dessens,1998
IN,Todd Dunwoody,1998
Dominican Republic,Roberto Duran,1998
CA,Brian Edmondson,1998
CO,Scott Elarton,1998
Dominican Republic,Juan Encarnacion,1998
Venezuela,Kelvim Escobar,1998
Cuba,Bobby Estalella,1998
LA,Joe Fontenot,1998
CA,Tom Fordham,1998
CT,Brook Fordyce,1998
NY,Chad Fox,1998
CA,Mike Frank,1998
CA,Brad Fullmer,1998
Dominican Republic,Freddy Garcia,1998
Mexico,Karim Garcia,1998
CA,Ed Giovanola,1998
CA,Troy Glaus,1998
VA,Wayne Gomes,1998
IL,Rick Gorecki,1998
KS,Seth Greisinger,1998
TX,Ben Grieve,1998
MD,Shane Halter,1998
WI,Jason Hardtke,1998
TN,Todd Helton,1998
KY,Rod Henderson,1998
AL,Bob Henley,1998
Cuba,Orlando Hernandez,1998
Venezuela,Richard Hidalgo,1998
AZ,Bob Howry,1998
VA,Mike Hubbard,1998
CA,Bobby Hughes,1998
FL,Ryan Jackson,1998
WA,Geoff Jenkins,1998
NY,Mike Jerzembeck,1998
CT,Jason Johnson,1998
CA,Bobby Jones,1998
KS,Terry Jones,1998
PA,Curtis King,1998
RI,Paul Konerko,1998
CA,Mark Kotsay,1998
WA,Andy Larkin,1998
CA,Aaron Ledesma,1998
IL,Derrek Lee,1998
CA,Travis Lee,1998
IL,Al Levine,1998
SD,Kerry Ligtenberg,1998
LA,Carlton Loewer,1998
Dominican Republic,Mendy Lopez,1998
MO,Eric Ludwick,1998
CA,Matt Luke,1998
Venezuela,Robert Machado,1998
IL,Ron Mahay,1998
FL,Matt Mantei,1998
Cuba,Eli Marrero,1998
NJ,Javier Martinez,1998
Cuba,Manny Martinez,1998
CT,Greg McCarthy,1998
AL,Brian Meadows,1998
Panama,Rafael Medina,1998
DC,Damian Miller,1998
OH,Trever Miller,1998
CA,Ralph Milliard,1998
PA,Eric Milton,1998
NY,Shane Monahan,1998
NY,Ray Montgomery,1998
TX,Trey Moore,1998
CA,Greg Norton,1998
MI,Kirt Ojala,1998
Venezuela,Luis Ordaz,1998
Venezuela,Magglio Ordonez,1998
Dominican Republic,David Ortiz,1998
CA,Russ Ortiz,1998
CA,Jim Parque,1998
NC,Bronswell Patrick,1998
CT,Carl Pavano,1998
NJ,Marc Pisciotta,1998
Aruba,Sidney Ponson,1998
GA,Brian Powell,1998
Dominican Republic,Aramis Ramirez,1998
GA,Desi Relaford,1998
Mexico,Dennys Reyes,1998
Panama,Ruben Rivera,1998
CT,Mike Robertson,1998
GA,John Rocker,1998
Dominican Republic,Nerio Rodriguez,1998
AR,Sean Runyan,1998
Dominican Republic,Jesus Sanchez,1998
CA,Dan Serafini,1998
OR,Richie Sexson,1998
Canada,Joe Siddall,1998
Mexico,Jose Silva,1998
VT,Bob Smith,1998
NY,John Snyder,1998
SC,Rob Stanifer,1998
MS,Blake Stein,1998
MO,DaRond Stovall,1998
CA,Larry Sutton,1998
Dominican Republic,Miguel Tejada,1998
OR,Mike Thurman,1998
TN,Bubba Trammell,1998
Dominican Republic,Efrain Valdez,1998
Puerto Rico,Javier Valentin,1998
IN,Ben VanRyn,1998
MI,Jason Varitek,1998
Puerto Rico,Javier Vazquez,1998
TN,Jamie Walker,1998
WI,Jarrod Washburn,1998
NC,Pat Watkins,1998
CA,Matt Whisenant,1998
NY,Derrick White,1998
MI,Scott Winchester,1998
CA,Randy Winn,1998
NJ,Darrin Winston,1998
MD,Jay Witasick,1998
NC,Kerry Wood,1998
GA,Brad Woodall,1998
AL,Steve Woodard,1998
Dominican Republic,Esteban Yan,1998
Japan,Masato Yoshii,1998
CA,Jon Zuber,1998
Dominican Republic,Antonio Alfonseca,1998
Cuba,Rolando Arrojo,1998
CA,Brian Barber,1998
TX,Brian Barkley,1998
Dominican Republic,Miguel Batista,1998
Australia,Shayne Bennett,1998
TX,Brian Bevil,1998
FL,Chris Brock,1998
CA,Mike Busby,1998
CA,Mike Cather,1998
NJ,Rich Croushore,1998
TX,Dean Crow,1998
CA,Vic Darensbourg,1998
KS,Rick DeHart,1998
Canada,Ryan Dempster,1998
Mexico,Elmer Dessens,1998
Dominican Republic,Roberto Duran,1998
CA,Brian Edmondson,1998
CO,Scott Elarton,1998
Venezuela,Kelvim Escobar,1998
LA,Joe Fontenot,1998
CA,Tom Fordham,1998
NY,Chad Fox,1998
CA,Ed Giovanola,1998
VA,Wayne Gomes,1998
IL,Rick Gorecki,1998
KS,Seth Greisinger,1998
MD,Shane Halter,1998
KY,Rod Henderson,1998
Cuba,Orlando Hernandez,1998
AZ,Bob Howry,1998
NY,Mike Jerzembeck,1998
CT,Jason Johnson,1998
CA,Bobby Jones,1998
PA,Curtis King,1998
WA,Andy Larkin,1998
IL,Al Levine,1998
SD,Kerry Ligtenberg,1998
LA,Carlton Loewer,1998
MO,Eric Ludwick,1998
IL,Ron Mahay,1998
FL,Matt Mantei,1998
NJ,Javier Martinez,1998
CT,Greg McCarthy,1998
AL,Brian Meadows,1998
Panama,Rafael Medina,1998
OH,Trever Miller,1998
PA,Eric Milton,1998
TX,Trey Moore,1998
MI,Kirt Ojala,1998
CA,Russ Ortiz,1998
CA,Jim Parque,1998
NC,Bronswell Patrick,1998
CT,Carl Pavano,1998
NJ,Marc Pisciotta,1998
Aruba,Sidney Ponson,1998
GA,Brian Powell,1998
GA,Desi Relaford,1998
Mexico,Dennys Reyes,1998
GA,John Rocker,1998
Dominican Republic,Nerio Rodriguez,1998
AR,Sean Runyan,1998
Dominican Republic,Jesus Sanchez,1998
CA,Dan Serafini,1998
Mexico,Jose Silva,1998
NY,John Snyder,1998
SC,Rob Stanifer,1998
MS,Blake Stein,1998
OR,Mike Thurman,1998
Dominican Republic,Efrain Valdez,1998
IN,Ben VanRyn,1998
Puerto Rico,Javier Vazquez,1998
TN,Jamie Walker,1998
WI,Jarrod Washburn,1998
CA,Matt Whisenant,1998
MI,Scott Winchester,1998
NJ,Darrin Winston,1998
MD,Jay Witasick,1998
NC,Kerry Wood,1998
GA,Brad Woodall,1998
AL,Steve Woodard,1998
Dominican Republic,Esteban Yan,1998
Japan,Masato Yoshii,1998
HI,Benny Agbayani,1999
TX,Chad Allen,1999
Dominican Republic,Carlos Almanzar,1999
KY,Marlon Anderson,1999
KY,Matt Anderson,1999
MI,Jamie Arnold,1999
TX,Bruce Aven,1999
AZ,Brian Banks,1999
GA,Michael Barrett,1999
OR,Jeff Barry,1999
MS,Howard Battle,1999
NY,Ronnie Belliard,1999
Puerto Rico,Carlos Beltran,1999
IL,Gary Bennett,1999
GA,Kris Benson,1999
Venezuela,Henry Blanco,1999
CA,Geoff Blum,1999
MI,Dave Borkowski,1999
TX,Micah Bowie,1999
TX,Will Brunson,1999
TX,Melvin Bunch,1999
IL,Homer Bush,1999
TX,Jay Canizaro,1999
OR,Dan Carlson,1999
CA,Eric Chavez,1999
Dominican Republic,Robinson Checo,1999
Panama,Bruce Chen,1999
PA,Matt Clement,1999
PA,Edgard Clemente,1999
SC,Danny Clyburn,1999
TX,Archie Corbin,1999
United Kingdom,Darron Cox,1999
CA,Jacob Cruz,1999
Dominican Republic,Nelson Cruz,1999
IL,Brian Daubach,1999
MI,Tom Davey,1999
PA,Ben Davis,1999
Panama,Einar Diaz,1999
IN,David Doster,1999
Dominican Republic,Octavio Dotel,1999
Mexico,Erubiel Durazo,1999
CT,Angel Echevarria,1999
KS,Kyle Farnsworth,1999
Dominican Republic,Carlos Febles,1999
FL,Mike Figga,1999
Dominican Republic,Hanley Frias,1999
OH,Chris Fussell,1999
CA,Mike Fyhrie,1999
NJ,Eddie Gaillard,1999
Dominican Republic,Freddy Garcia,1999
CA,Jeremy Giambi,1999
CA,Charles Gipson,1999
VA,Ryan Glynn,1999
FL,Alex Gonzalez,1999
NJ,Creighton Gubanich,1999
Venezuela,Giomar Guevara,1999
Dominican Republic,Cristian Guzman,1999
AL,Jerry Hairston,1999
NY,John Halama,1999
CO,Roy Halladay,1999
WA,Jed Hansen,1999
Puerto Rico,Ramon Hernandez,1999
CA,Ray Holbert,1999
GA,Tim Hudson,1999
AR,Torii Hunter,1999
NY,Raul Ibanez,1999
CA,Damian Jackson,1999
CA,Marcus Jensen,1999
Dominican Republic,Jose Jimenez,1999
MA,Mark Johnson,1999
LA,Russ Johnson,1999
OH,Jacque Jones,1999
CA,Gabe Kapler,1999
Japan,Masao Kida,1999
NY,Billy Koch,1999
Canada,Corey Koskie,1999
WA,Tim Kubinski,1999
ID,Chris Latham,1999
Puerto Rico,Ricky Ledee,1999
Panama,Carlos Lee,1999
CA,Mike Lincoln,1999
OK,Braden Looper,1999
TX,Sean Lowe,1999
Puerto Rico,Mike Lowell,1999
CA,Terrell Lowery,1999
MA,Ramon Martinez,1999
HI,Onan Masaoka,1999
MI,Joe Mays,1999
PA,Joe McEwing,1999
MA,Kevin McGlinchy,1999
LA,Gil Meche,1999
MA,Lou Merloni,1999
CA,Chad Meyers,1999
OH,Doug Mientkiewicz,1999
CA,Kevin Millar,1999
OH,Ryan Minor,1999
NC,Steve Mintz,1999
CA,Steve Montgomery,1999
TX,Warren Morris,1999
Dominican Republic,Guillermo Mota,1999
NY,Peter Munro,1999
OH,Heath Murray,1999
TX,Joe Nathan,1999
Venezuela,Jose Nieves,1999
NC,Trot Nixon,1999
Dominican Republic,Abraham Nunez,1999
Cuba,Vladimir Nunez,1999
Dominican Republic,Willis Otanez,1999
Dominican Republic,Angel Pena,1999
Dominican Republic,Juan Pena,1999
Dominican Republic,Odalis Perez,1999
IA,Matt Perisho,1999
FL,Dan Perkins,1999
NE,Kyle Peterson,1999
Dominican Republic,Placido Polanco,1999
MO,Cliff Politte,1999
IA,Scott Pose,1999
CA,Jeremy Powell,1999
CA,Chris Pritchett,1999
Mexico,Roberto Ramirez,1999
MS,Gary Rath,1999
WA,Mike Redmond,1999
Puerto Rico,Armando Rios,1999
VA,Dave Roberts,1999
Venezuela,Liu Rodriguez,1999
Dominican Republic,Rafael Roque,1999
MA,Brian Rose,1999
TX,Ryan Rupe,1999
TX,Donnie Sadler,1999
Panama,Olmedo Saenz,1999
IA,Benj Sampson,1999
Dominican Republic,Marino Santana,1999
Puerto Rico,Jose Santiago,1999
OH,Scott Sauerbeck,1999
,Steve Schrenk,1999
Panama,Fernando Seguignol,1999
GA,Jon Shave,1999
PA,Brian Simmons,1999
Curacao,Randall Simon,1999
Canada,Steve Sinclair,1999
CA,Chris Singleton,1999
SC,Dan Smith,1999
FL,Shane Spencer,1999
KY,Stan Spencer,1999
MA,Tanyon Sturtze,1999
Japan,Mac Suzuki,1999
MD,Mike Venafro,1999
CA,Derek Wallace,1999
WV,Jeff Wallace,1999
PA,Bryan Ward,1999
CA,Daryle Ward,1999
CA,Jeff Weaver,1999
TN,Reggie Williams,1999
LA,Scott Williamson,1999
MD,Craig Wilson,1999
Dominican Republic,Enrique Wilson,1999
SC,Preston Wilson,1999
IL,Randy Wolf,1999
NE,Jeff Zimmerman,1999
Dominican Republic,Carlos Almanzar,1999
KY,Matt Anderson,1999
MI,Jamie Arnold,1999
GA,Kris Benson,1999
